"name","untreated_mean","untreated_pct_rank","treated_mean","treated_pct_rank"
"2.2.2.1.2.2.3.2.2.1.2.1.2.1.1.2.1.2.2.3.2.1",0.306019582170222,55.9699415530198,0.304722344422831,7.58936432470505
"2.2.2.1.2.2.3.2.2.1.2.1.2.1.1.2.1.2.2.2.1.1",0.308008556782322,63.2062343445589,0.309836445341137,12.185243880965
"2.2.2.1.2.2.3.2.2.1.2.1.2.1.1.2.1.2.2.2.3.1",0.304556098868072,51.2385193431673,0.303840331915756,6.81458003169572
"2.2.2.1.2.2.3.2.2.1.2.1.2.1.1.2.1.2.2.2.2.2",0.316666692100028,80.7959922070693,0.303149402278841,6.32153548159887
"1.2.2.1.2.2.3.2.2.1.2.1.2.1.1.2.1.2.1.2.2.1",0.303810986418574,49.0397996103535,0.360413925226861,63.7788343018137
"3.2.2.1.2.2.3.2.2.1.2.1.2.1.1.2.1.2.1.2.2.1",0.299943458603913,39.4377957138881,0.318146120565916,24.1944004226096
"2.1.2.1.2.2.3.2.2.1.2.1.2.1.1.2.1.2.1.2.2.1",0.302629761295239,45.3659894238798,0.313175778807833,16.2352526853319
"2.3.2.1.2.2.3.2.2.1.2.1.2.1.1.2.1.2.1.2.2.1",0.297297408649544,30.3645978291122,0.31310579533741,16.1472090156718
"2.2.1.1.2.2.3.2.2.1.2.1.2.1.1.2.1.2.1.2.2.1",0.296707807586974,28.1937099916504,0.317475185855625,22.9617890473675
"2.2.3.1.2.2.3.2.2.1.2.1.2.1.1.2.1.2.1.2.2.1",0.302030608515832,44.1413860283885,0.318775518766451,25.1100545870752
"2.2.2.2.2.2.3.2.2.1.2.1.2.1.1.2.1.2.1.2.2.1",0.302079758655188,44.2527136097968,0.329305735326408,38.932910723719
"2.2.2.1.1.2.3.2.2.1.2.1.2.1.1.2.1.2.1.2.2.1",0.303803017941167,48.9563039242972,0.321685761230039,28.8078887128015
"2.2.2.1.3.2.3.2.2.1.2.1.2.1.1.2.1.2.1.2.2.1",0.2972763442893,30.308934038408,0.311106243934186,13.8052474027117
"2.2.2.1.2.1.3.2.2.1.2.1.2.1.1.2.1.2.1.2.2.1",0.303012450539933,46.3957695519065,0.32826898850273,37.5594294770206
"2.2.2.1.2.3.3.2.2.1.2.1.2.1.1.2.1.2.1.2.2.1",0.300004015917332,39.5769551906485,0.311033639257373,13.6115513294594
"2.2.2.1.2.2.4.2.2.1.2.1.2.1.1.2.1.2.1.2.2.1",0.29972403442403,38.9368215975508,0.306491027432143,9.17415037858778
"2.2.2.1.2.2.3.1.2.1.2.1.2.1.1.2.1.2.1.2.2.1",0.303190401174803,47.0359031450042,0.334607796301395,43.4583553442507
"2.2.2.1.2.2.3.3.2.1.2.1.2.1.1.2.1.2.1.2.2.1",0.298017261127953,33.2312830503757,0.317994147707479,23.9478781475612
"2.2.2.1.2.2.3.2.1.1.2.1.2.1.1.2.1.2.1.2.2.1",0.302545066797885,45.1711661564153,0.32755298883758,36.7494277161472
"2.2.2.1.2.2.3.2.3.1.2.1.2.1.1.2.1.2.1.2.2.1",0.301163997845441,41.9704981909268,0.317963855558349,23.9126606796971
"2.2.2.1.2.2.3.2.2.2.2.1.2.1.1.2.1.2.1.2.2.1",0.303926588863066,49.5129418313387,0.322168225376533,29.5650642718788
"2.2.2.1.2.2.3.2.2.1.1.1.2.1.1.2.1.2.1.2.2.1",0.299353347396137,37.6565544113554,0.31152707690627,14.2630744849445
"2.2.2.1.2.2.3.2.2.1.3.1.2.1.1.2.1.2.1.2.2.1",0.298521950940236,34.6785416086836,0.318967077533883,25.3213593942596
"2.2.2.1.2.2.3.2.2.1.2.2.2.1.1.2.1.2.1.2.2.1",0.300904742119148,41.3860283885333,0.312120961382658,15.0730762458179
"2.2.2.1.2.2.3.2.2.1.2.1.1.1.1.2.1.2.1.2.2.1",0.3016826461588,43.3620929585305,0.327814584231275,37.0135587251277
"2.2.2.1.2.2.3.2.2.1.2.1.3.1.1.2.1.2.1.2.2.1",0.298500688327385,34.6507097133315,0.320619510874092,27.4520162000352
"2.2.2.1.2.2.3.2.2.1.2.1.2.2.1.2.1.2.1.2.2.1",0.298896548438243,36.0144725855831,0.312398378634251,15.4428596583906
"2.2.2.1.2.2.3.2.2.1.2.1.2.1.2.2.1.2.1.2.2.1",0.299167587795595,36.8494294461453,0.311525519512717,14.2454657510125
"2.2.2.1.2.2.3.2.2.1.2.1.2.1.1.1.1.2.1.2.2.1",0.301189920220376,42.0818257723351,0.325538407506128,34.1257263602747
"2.2.2.1.2.2.3.2.2.1.2.1.2.1.1.3.1.2.1.2.2.1",0.299381753094584,37.7400500974116,0.320037484968055,26.8533192463462
"2.2.2.1.2.2.3.2.2.1.2.1.2.1.1.2.2.2.1.2.2.1",0.312672690534451,76.0367381018647,0.333508187975854,42.5955273815813
"2.2.2.1.2.2.3.2.2.1.2.1.2.1.1.2.1.1.1.2.2.1",0.300991159690607,41.6086835513498,0.324858780807791,33.2805071315372
"2.2.2.1.2.2.3.2.2.1.2.1.2.1.1.2.1.3.1.2.2.1",0.297594085003698,31.6170331199555,0.314544863287698,17.9609086106709
"2.2.2.1.2.2.3.2.2.1.2.1.2.1.1.2.1.2.1.1.2.1",0.301161920801921,41.9426662955747,0.321641220612969,28.7374537770734
"2.2.2.1.2.2.3.2.2.1.2.1.2.1.1.2.1.2.1.3.2.1",0.297648280533017,31.8953520734762,0.318352357432083,24.5113576333862
"2.2.2.1.2.2.3.2.2.1.2.1.2.1.1.2.1.2.1.2.1.1",0.298781156779362,35.5691622599499,0.313688659380603,16.851558372953
"2.2.2.1.2.2.3.2.2.1.2.1.2.1.1.2.1.2.1.2.3.1",0.297861527188416,32.7859727247426,0.315408838850809,19.6513470681458
"2.2.2.1.2.2.3.2.2.1.2.1.2.1.1.2.1.2.1.2.2.2",0.306350287475356,57.2502087392151,0.324273967897272,32.558549040324
"1.2.2.1.2.2.2.2.2.1.2.1.2.1.1.2.1.2.2.2.2.1",0.31486222869343,79.2095741720011,0.392839760446693,85.3319246346188
"3.2.2.1.2.2.2.2.2.1.2.1.2.1.1.2.1.2.2.2.2.1",0.307367956879332,60.7570275535764,0.380936085792705,79.5914773727769
"2.1.2.1.2.2.2.2.2.1.2.1.2.1.1.2.1.2.2.2.2.1",0.309745106353665,68.8282772056777,0.37422809673736,76.0697305863708
"2.3.2.1.2.2.2.2.2.1.2.1.2.1.1.2.1.2.2.2.2.1",0.306714856585036,58.5861397161147,0.364865412898215,68.1458003169572
"2.2.1.1.2.2.2.2.2.1.2.1.2.1.1.2.1.2.2.2.2.1",0.298810254831112,35.7083217367103,0.338054382333712,45.9764042965311
"2.2.3.1.2.2.2.2.2.1.2.1.2.1.1.2.1.2.2.2.2.1",0.31278512808469,76.2315613693292,0.372403981066517,74.6786406057404
"2.2.2.2.2.2.2.2.2.1.2.1.2.1.1.2.1.2.2.2.2.1",0.311004032356573,72.2516003339828,0.372627540882827,74.8371192111287
"2.2.2.1.1.2.2.2.2.1.2.1.2.1.1.2.1.2.2.2.2.1",0.310232294285452,70.2198719732814,0.381827461843863,80.0316957210777
"2.2.2.1.3.2.2.2.2.1.2.1.2.1.1.2.1.2.2.2.2.1",0.307336941159217,60.7013637628722,0.357376088286585,60.6973058637084
"2.2.2.1.2.1.2.2.2.1.2.1.2.1.1.2.1.2.2.2.2.1",0.308300164392218,64.3473420539939,0.363506560462531,66.6138404648706
"2.2.2.1.2.3.2.2.2.1.2.1.2.1.1.2.1.2.2.2.2.1",0.308113518002598,63.651544670192,0.359356254416544,62.6870927980278
"2.2.2.1.2.2.1.2.2.1.2.1.2.1.1.2.1.2.2.2.2.1",0.30719422066741,60.1447258558308,0.37705725214105,77.5312555027294
"2.2.2.1.2.2.2.1.2.1.2.1.2.1.1.2.1.2.2.2.2.1",0.312826910498798,76.3150570553855,0.381777096740287,79.9788695192816
"2.2.2.1.2.2.2.3.2.1.2.1.2.1.1.2.1.2.2.2.2.1",0.306641525560686,58.2521569718898,0.359289582846368,62.5814403944356
"2.2.2.1.2.2.2.2.1.1.2.1.2.1.1.2.1.2.2.2.2.1",0.311055007431199,72.362927915391,0.379708272416655,79.09843282268
"2.2.2.1.2.2.2.2.3.1.2.1.2.1.1.2.1.2.2.2.2.1",0.307267420279866,60.4508767047036,0.36620519853979,69.3960204261314
"2.2.2.1.2.2.2.2.2.2.2.1.2.1.1.2.1.2.2.2.2.1",0.309899394696339,69.4127470080712,0.361383357398614,64.553618594823
"2.2.2.1.2.2.2.2.2.1.1.1.2.1.1.2.1.2.2.2.2.1",0.307507279342347,61.3136654606179,0.363921667118495,67.1597112167635
"2.2.2.1.2.2.2.2.2.1.3.1.2.1.1.2.1.2.2.2.2.1",0.310965715293591,72.1681046479265,0.364897543692341,68.1986265187533
"2.2.2.1.2.2.2.2.2.1.2.2.2.1.1.2.1.2.2.2.2.1",0.310364319715336,70.6651822989146,0.364224172235745,67.5294946293362
"2.2.2.1.2.2.2.2.2.1.2.1.1.1.1.2.1.2.2.2.2.1",0.310779497786861,71.8062900083496,0.382858626076446,80.6656101426308
"2.2.2.1.2.2.2.2.2.1.2.1.3.1.1.2.1.2.2.2.2.1",0.307755736474267,62.510436960757,0.364608399804877,67.8992780419088
"2.2.2.1.2.2.2.2.2.1.2.1.2.2.1.2.1.2.2.2.2.1",0.308497170616609,65.0153075424437,0.365893415000688,69.1494981510829
"2.2.2.1.2.2.2.2.2.1.2.1.2.1.2.2.1.2.2.2.2.1",0.309296883111833,67.408850542722,0.359758262411101,63.1273111463286
"2.2.2.1.2.2.2.2.2.1.2.1.2.1.1.1.1.2.2.2.2.1",0.308394608441022,64.6256610075146,0.372546408141703,74.7842930093326
"2.2.2.1.2.2.2.2.2.1.2.1.2.1.1.3.1.2.2.2.2.1",0.307204486526893,60.228221541887,0.365328285779958,68.6388448670541
"2.2.2.1.2.2.2.2.2.1.2.1.2.1.1.2.2.2.2.2.2.1",0.324359848195024,82.6050654049541,0.382958603737124,80.7008276104948
"2.2.2.1.2.2.2.2.2.1.2.1.2.1.1.2.1.1.2.2.2.1",0.31343946251367,77.5396604508767,0.376410433118124,77.302341961613
"2.2.2.1.2.2.2.2.2.1.2.1.2.1.1.2.1.3.2.2.2.1",0.30673762674389,58.7809629835792,0.375414344365564,76.7036450079239
"2.2.2.1.2.2.2.2.2.1.2.1.2.1.1.2.1.2.3.2.2.1",0.311986615100237,74.5059838575007,0.366048799203855,69.3079767564712
"2.2.2.1.2.2.2.2.2.1.2.1.2.1.1.2.1.2.2.1.2.1",0.308939133250964,66.6017255775118,0.375122639410888,76.5627751364677
"2.2.2.1.2.2.2.2.2.1.2.1.2.1.1.2.1.2.2.3.2.1",0.307439115847556,60.979682716393,0.365329368405113,68.6564536009861
"2.2.2.1.2.2.2.2.2.1.2.1.2.1.1.2.1.2.2.2.1.1",0.309633140309133,68.4942944614528,0.377658746926394,77.8658214474379
"2.2.2.1.2.2.2.2.2.1.2.1.2.1.1.2.1.2.2.2.3.1",0.308296481908835,64.3195101586418,0.376008846546286,77.0910371544286
"2.2.2.1.2.2.2.2.2.1.2.1.2.1.1.2.1.2.2.2.2.2",0.315670354774458,80.1558586139716,0.348258299010939,52.5796795210424
"1.2.2.1.2.2.2.2.2.1.2.1.2.1.1.2.1.2.1.2.2.1",0.294454866622526,19.5658224325077,0.3720897393657,74.3616833949639
"3.2.2.1.2.2.2.2.2.1.2.1.2.1.1.2.1.2.1.2.2.1",0.287285588853886,2.22655162816588,0.366117674689329,69.3255854904032
"2.1.2.1.2.2.2.2.2.1.2.1.2.1.1.2.1.2.1.2.2.1",0.291953203097134,11.6893960478709,0.358944041775565,62.2644831836591
"2.3.2.1.2.2.2.2.2.1.2.1.2.1.1.2.1.2.1.2.2.1",0.287440943084222,2.50487058168661,0.344140632603395,50.2377179080824
